Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       4/4           std::iterator_traits<std::vector<unsigned long, std::allocator<unsigned long> > const*>::difference_type std::__distance<std::vector<unsigned long, std::allocator<unsigned long> > const*>(std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> > const*, std::random_access_iterator_tag) [507]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z10pieceToStrB5cxx115piece [516]
[513]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [513]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZNK4Move7getFromEv [517]
[514]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [514]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Position, std::allocator<Position> >::reserve(unsigned long) [175]
[515]    0.0    0.00    0.00       1         std::vector<Position, std::allocator<Position> >::capacity() const [515]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [9] fileToVec2(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [205] std::vector<Position, std::allocator<Position> >::max_size() const [486] std::vector<Position, std::allocator<Position> >::vector()
 [460] pieceToStr[abi:cxx11](piece) [204] std::vector<magicTbls, std::allocator<magicTbls> >::_M_check_len(unsigned long, char const*) const [81] std::vector<Position, std::allocator<Position> >::~vector()
   [3] perftSingle(std::vector<Position, std::allocator<Position> >) [400] std::vector<magicTbls, std::allocator<magicTbls> >::size() const [134] std::vector<Position, std::allocator<Position> >::operator=(std::vector<Position, std::allocator<Position> >&&)
  [10] lineToNumsVec(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [202] std::vector<magicTbls, std::allocator<magicTbls> >::max_size() const [203] std::vector<magicTbls, std::allocator<magicTbls> >::_S_max_size(std::allocator<magicTbls> const&)
 [188] fileToLookUpsVec(piece) [318] std::vector<magicTbls, std::allocator<magicTbls> >::operator[](unsigned long) const [410] std::vector<magicTbls, std::allocator<magicTbls> >::_S_relocate(magicTbls*, magicTbls*, magicTbls*, std::allocator<magicTbls>&)
 [333] getRookAttackMask(square const&, unsigned long const&) [159] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_check_len(unsigned long, char const*) const [411] std::vector<magicTbls, std::allocator<magicTbls> >::_S_do_relocate(magicTbls*, magicTbls*, magicTbls*, std::allocator<magicTbls>&, std::integral_constant<bool, true>)
 [334] getBishopAttackMask(square const&, unsigned long const&) [146] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::end() const [201] void std::vector<magicTbls, std::allocator<magicTbls> >::_M_realloc_insert<magicTbls const&>(__gnu_cxx::__normal_iterator<magicTbls*, std::vector<magicTbls, std::allocator<magicTbls> > >, magicTbls const&)
  [43] __static_initialization_and_destruction_0(int, int) [99] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::size() const [428] std::vector<magicTbls, std::allocator<magicTbls> >::end()
  [44] __static_initialization_and_destruction_0(int, int) [147] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::begin() const [429] std::vector<magicTbls, std::allocator<magicTbls> >::begin()
 [513] __static_initialization_and_destruction_0(int, int) [310] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::capacity() const [200] std::vector<magicTbls, std::allocator<magicTbls> >::push_back(magicTbls const&)
 [514] __static_initialization_and_destruction_0(int, int) [160] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::max_size() const [477] std::vector<magicTbls, std::allocator<magicTbls> >::vector()
  [45] __static_initialization_and_destruction_0(int, int) [331] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::operator[](unsigned long) const [140] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_S_max_size(std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > const&)
  [46] __static_initialization_and_destruction_0(int, int) [173] std::vector<unsigned long, std::allocator<unsigned long> >::_M_check_len(unsigned long, char const*) const [193] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_S_relocate(std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> >*, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >&)
   [2] perft(int)            [242] std::vector<unsigned long, std::allocator<unsigned long> >::end() const [194] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_S_do_relocate(std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> >*, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >&, std::integral_constant<bool, true>)
 [187] fileToVec(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [240] std::vector<unsigned long, std::allocator<unsigned long> >::size() const [158] void std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_realloc_insert<std::vector<unsigned long, std::allocator<unsigned long> > const&>(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, std::vector<unsigned long, std::allocator<unsigned long> > const&)
   [4] MoveGeneration::generateAllMoves(Position, color const&) [243] std::vector<unsigned long, std::allocator<unsigned long> >::begin() const [176] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > const&)
  [71] MoveGeneration::generateKingMoves(Position, color const&) [121] std::vector<unsigned long, std::allocator<unsigned long> >::capacity() const [211] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_fill_initialize(unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&)
  [89] MoveGeneration::generateRookMoves(Position, color const&) [172] std::vector<unsigned long, std::allocator<unsigned long> >::max_size() const [186] void std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_range_initialize<std::vector<unsigned long, std::allocator<unsigned long> > const*>(std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> > const*, std::forward_iterator_tag)
  [87] MoveGeneration::generateQueenMoves(Position, color const&) [322] std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long) const [297] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::end()
  [66] MoveGeneration::generateBishopMoves(Position, color const&) [341] std::allocator<Move>::allocator(std::allocator<Move> const&) [298] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::begin()
  [78] MoveGeneration::generateKnightMoves(Position, color const&) [368] std::allocator<Move>::allocator() [157] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::push_back(std::vector<unsigned long, std::allocator<unsigned long> > const&)
  [84] MoveGeneration::generateDoublePawnPushes(Position, color const&) [336] std::allocator<Move>::~allocator() [58] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::vector(std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >&&)
 [131] MoveGeneration::generateLeftPawnCaptures(Position, color const&) [457] std::allocator<Position>::allocator(std::allocator<Position> const&) [5] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::vector(std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > const&)
  [77] MoveGeneration::generateSinglePawnPushes(Position, color const&) [482] std::allocator<Position>::allocator() [185] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::vector(std::initializer_list<std::vector<unsigned long, std::allocator<unsigned long> > >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > const&)
 [130] MoveGeneration::generateRightPawnCaptures(Position, color const&) [452] std::allocator<Position>::~allocator() [478] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::vector()
 [357] MoveGeneration::MoveGeneration() [465] std::allocator<magicTbls>::allocator() [184] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::vector(unsigned long, std::vector<unsigned long, std::allocator<unsigned long> > const&, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > const&)
 [358] MoveGeneration::~MoveGeneration() [466] std::allocator<magicTbls>::~allocator() [16] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::~vector()
 [299] Move::Move(int, int, piece, color, bool) [455] std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::allocator() [32] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::operator=(std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > const&)
 [300] Position::changeTurn() [113] std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::allocator(std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > const&) [94] std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::operator[](unsigned long)
 [223] Position::setBoardToInitialConfiguration() [95] std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::~allocator() [171] std::vector<unsigned long, std::allocator<unsigned long> >::_S_max_size(std::allocator<unsigned long> const&)
 [224] Position::setBlackPiecesToInitialConfiguration() [385] std::allocator<unsigned long>::allocator() [351] std::vector<unsigned long, std::allocator<unsigned long> >::_S_relocate(unsigned long*, unsigned long*, unsigned long*, std::allocator<unsigned long>&)
 [225] Position::setWhitePiecesToInitialConfiguration() [238] std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [85] unsigned long& std::vector<unsigned long, std::allocator<unsigned long> >::emplace_back<unsigned long>(unsigned long&&)
  [17] Position::makeMove(Move) [97] std::allocator<unsigned long>::~allocator() [191] std::vector<unsigned long, std::allocator<unsigned long> >::_M_move_assign(std::vector<unsigned long, std::allocator<unsigned long> >&&, std::integral_constant<bool, true>)
  [14] Position::Position(Position const&) [52] std::vector<unsigned long, std::allocator<unsigned long> >* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*>(std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> >*) [352] std::vector<unsigned long, std::allocator<unsigned long> >::_S_do_relocate(unsigned long*, unsigned long*, unsigned long*, std::allocator<unsigned long>&, std::integral_constant<bool, true>)
  [57] Position::Position(Position&&) [92] unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [169] void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long&&)
 [183] Position::Position()  [418] std::char_traits<char>::length(char const*) [222] std::vector<unsigned long, std::allocator<unsigned long> >::_S_check_init_len(unsigned long, std::allocator<unsigned long> const&)
  [29] Position::~Position() [311] void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >, __gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >) [487] std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_initialize(unsigned long, unsigned long const&)
  [26] Position::operator=(Position const&) [80] void std::_Destroy_aux<false>::__destroy<Position*>(Position*, Position*) [255] std::vector<unsigned long, std::allocator<unsigned long> >::end()
 [324] __gnu_cxx::new_allocator<Move>::deallocate(Move*, unsigned long) [30] void std::_Destroy_aux<false>::__destroy<std::vector<unsigned long, std::allocator<unsigned long> >*>(std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> >*) [262] std::vector<unsigned long, std::allocator<unsigned long> >::back()
 [290] void __gnu_cxx::new_allocator<Move>::destroy<Move>(Move*) [284] void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >) [280] std::vector<unsigned long, std::allocator<unsigned long> >::begin()
 [325] __gnu_cxx::new_allocator<Move>::allocate(unsigned long, void const*) [342] void std::_Destroy_aux<true>::__destroy<Move*>(Move*, Move*) [86] std::vector<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long&&)
 [174] void __gnu_cxx::new_allocator<Move>::construct<Move, Move>(Move*, Move&&) [467] void std::_Destroy_aux<true>::__destroy<magicTbls*>(magicTbls*, magicTbls*) [395] std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::vector<unsigned long, std::allocator<unsigned long> >&&)
 [359] __gnu_cxx::new_allocator<Move>::new_allocator() [253] void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*) [388] std::vector<unsigned long, std::allocator<unsigned long> >::vector()
 [339] __gnu_cxx::new_allocator<Move>::new_allocator(__gnu_cxx::new_allocator<Move> const&) [326] std::_Vector_base<Move, std::allocator<Move> >::_M_allocate(unsigned long) [209] std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::allocator<unsigned long> const&)
 [335] __gnu_cxx::new_allocator<Move>::~new_allocator() [369] std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl::_Vector_impl() [13] std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::vector<unsigned long, std::allocator<unsigned long> > const&)
 [430] __gnu_cxx::new_allocator<Position>::deallocate(Position*, unsigned long) [370] std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl::_Vector_impl(std::allocator<Move> const&) [221] std::vector<unsigned long, std::allocator<unsigned long> >::vector(unsigned long, unsigned long const&, std::allocator<unsigned long> const&)
  [64] void __gnu_cxx::new_allocator<Position>::destroy<Position>(Position*) [343] std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl::~_Vector_impl() [38] std::vector<unsigned long, std::allocator<unsigned long> >::~vector()
 [431] __gnu_cxx::new_allocator<Position>::allocate(unsigned long, void const*) [323] std::_Vector_base<Move, std::allocator<Move> >::_M_deallocate(Move*, unsigned long) [192] std::vector<unsigned long, std::allocator<unsigned long> >::operator=(std::vector<unsigned long, std::allocator<unsigned long> >&&)
  [18] void __gnu_cxx::new_allocator<Position>::construct<Position, Position const&>(Position*, Position const&) [371] std::_Vector_base<Move, std::allocator<Move> >::_M_create_storage(unsigned long) [51] std::vector<unsigned long, std::allocator<unsigned long> >::operator=(std::vector<unsigned long, std::allocator<unsigned long> > const&)
  [55] void __gnu_cxx::new_allocator<Position>::construct<Position, Position>(Position*, Position&&) [344] std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl_data::_Vector_impl_data() [75] std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long)
 [481] __gnu_cxx::new_allocator<Position>::new_allocator() [319] std::_Vector_base<Move, std::allocator<Move> >::_M_get_Tp_allocator() [442] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [456] __gnu_cxx::new_allocator<Position>::new_allocator(__gnu_cxx::new_allocator<Position> const&) [372] std::_Vector_base<Move, std::allocator<Move> >::_Vector_base(unsigned long, std::allocator<Move> const&) [443] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
 [451] __gnu_cxx::new_allocator<Position>::~new_allocator() [373] std::_Vector_base<Move, std::allocator<Move> >::_Vector_base() [119] std::__cxx11::stoull(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int)
 [421] __gnu_cxx::new_allocator<magicTbls>::deallocate(magicTbls*, unsigned long) [345] std::_Vector_base<Move, std::allocator<Move> >::~_Vector_base() [177] void std::_Construct<Move, Move const&>(Move*, Move const&)
 [422] __gnu_cxx::new_allocator<magicTbls>::allocate(unsigned long, void const*) [432] std::_Vector_base<Position, std::allocator<Position> >::_M_allocate(unsigned long) [164] void std::_Construct<Position, Position const&>(Position*, Position const&)
 [217] void __gnu_cxx::new_allocator<magicTbls>::construct<magicTbls, magicTbls const&>(magicTbls*, magicTbls const&) [468] std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl::_Vector_impl(std::allocator<Position> const&) [11] void std::_Construct<std::vector<unsigned long, std::allocator<unsigned long> >, std::vector<unsigned long, std::allocator<unsigned long> > const&>(std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> > const&)
 [461] __gnu_cxx::new_allocator<magicTbls>::new_allocator() [483] std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl::_Vector_impl() [507] std::iterator_traits<std::vector<unsigned long, std::allocator<unsigned long> > const*>::difference_type std::__distance<std::vector<unsigned long, std::allocator<unsigned long> > const*>(std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<unsigned long, std::allocator<unsigned long> > const*, std::random_access_iterator_tag)
 [462] __gnu_cxx::new_allocator<magicTbls>::~new_allocator() [458] std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl::~_Vector_impl() [444] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [127] __gnu_cxx::new_allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::deallocate(std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long) [419] std::_Vector_base<Position, std::allocator<Position> >::_M_deallocate(Position*, unsigned long) [488] unsigned long* std::__fill_n_a<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&, std::random_access_iterator_tag)
 [198] void __gnu_cxx::new_allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::destroy<std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >*) [502] std::_Vector_base<Position, std::allocator<Position> >::_M_create_storage(unsigned long) [256] Move* std::__addressof<Move>(Move&)
 [270] __gnu_cxx::new_allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::allocate(unsigned long, void const*) [450] std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl_data const&) [257] Position* std::__addressof<Position>(Position&)
 [190] void __gnu_cxx::new_allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::construct<std::vector<unsigned long, std::allocator<unsigned long> >, std::vector<unsigned long, std::allocator<unsigned long> > const&>(std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> > const&) [469] std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl_data&) [125] std::vector<unsigned long, std::allocator<unsigned long> >* std::__addressof<std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >&)
 [219] void __gnu_cxx::new_allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::construct<std::vector<unsigned long, std::allocator<unsigned long> >, std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<unsigned long, std::allocator<unsigned long> >&&) [453] std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl_data::_Vector_impl_data() [285] __gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > > std::__miter_base<__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >)
 [112] __gnu_cxx::new_allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<unsigned long, std::allocator<unsigned long> > > const&) [404] std::_Vector_base<Position, std::allocator<Position> >::_M_get_Tp_allocator() [234] __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >)
 [454] __gnu_cxx::new_allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::new_allocator() [484] std::_Vector_base<Position, std::allocator<Position> >::_Vector_base() [289] Move* std::__niter_base<Move*>(Move*)
 [244] __gnu_cxx::new_allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::~new_allocator() [503] std::_Vector_base<Position, std::allocator<Position> >::_Vector_base(std::allocator<Position> const&) [398] Position* std::__niter_base<Position*>(Position*)
 [249] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [504] std::_Vector_base<Position, std::allocator<Position> >::_Vector_base(unsigned long, std::allocator<Position> const&) [396] magicTbls* std::__niter_base<magicTbls*>(magicTbls*)
 [250] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [459] std::_Vector_base<Position, std::allocator<Position> >::~_Vector_base() [170] std::vector<unsigned long, std::allocator<unsigned long> > const* std::__niter_base<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> > const*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >)
 [106] void __gnu_cxx::new_allocator<unsigned long>::construct<unsigned long, unsigned long>(unsigned long*, unsigned long&&) [425] std::_Vector_base<magicTbls, std::allocator<magicTbls> >::_M_allocate(unsigned long) [110] unsigned long const* std::__niter_base<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >)
 [237] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [470] std::_Vector_base<magicTbls, std::allocator<magicTbls> >::_Vector_impl::_Vector_impl() [397] std::vector<unsigned long, std::allocator<unsigned long> >* std::__niter_base<std::vector<unsigned long, std::allocator<unsigned long> >*>(std::vector<unsigned long, std::allocator<unsigned long> >*)
 [384] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [471] std::_Vector_base<magicTbls, std::allocator<magicTbls> >::_Vector_impl::~_Vector_impl() [286] std::vector<unsigned long, std::allocator<unsigned long> >* std::__niter_base<std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned long, std::allocator<unsigned long> >*, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > > >)
